,time,posEst_J_0,posEst_J_1,posEst_J_2,velEst_J_0,velEst_J_1,velEst_J_2,angRateEst_LI_L_0,angRateEst_LI_L_1,angRateEst_LI_L_2
4476,2238.0,-3412459.3021419216,-6014480.615520954,-939917.9887143143,6543.21431900801,-3625.4146345672293,-829.8924003926335,0.0,-0.0010963598942977297,0.0
4477,2238.5,-3409186.695118163,-6016291.559089925,-940332.6592575328,6545.213402592117,-3621.886793258248,-829.3410068363689,0.0,-0.001096360846764919,0.0
4478,2239.0,-3405913.0895197527,-6018100.738220784,-940747.0539845048,6547.210551713465,-3618.357917375116,-828.7893743971463,0.0,-0.0010963617992215066,0.0
4479,2239.5,-3402638.4863141943,-6019908.152396755,-941161.1727758695,6549.205765830344,-3614.8280079426413,-828.237503236335,0.0,-0.0010963627516675034,0.0
4480,2240.0,-3399362.8864692603,-6021713.8011015775,-941575.0155123468,6551.1990444015855,-3611.29706598588,-827.6853935153642,0.0,-0.0010963637041029191,0.0
4481,2240.5,-3396086.2909529936,-6023517.683819501,-941988.5820747373,6553.190386886567,-3607.7650925301355,-827.1330453957227,0.0,-0.0010963646565277652,0.0
4482,2241.0,-3392808.7007337078,-6025319.800035289,-942401.8723439225,6555.179792745205,-3604.2320886009575,-826.5804590389587,0.0,-0.0010963656089420515,0.0
4483,2241.5,-3389530.116779986,-6027120.149234217,-942814.8862008646,6557.167261437965,-3600.6980552241434,-826.02763460668,0.0,-0.0010963665613457905,0.0
4484,2242.0,-3386250.5400606804,-6028918.730902075,-943227.6235266066,6559.152792425851,-3597.162993425737,-825.4745722605538,0.0,-0.0010963675137389895,0.0
4485,2242.5,-3382969.971544913,-6030715.544525165,-943640.0842022726,6561.136385170412,-3593.6269042320287,-824.9212721623069,0.0,-0.0010963684661216605,0.0
4486,2243.0,-3379688.412202074,-6032510.589590303,-944052.2681090673,6563.118039133741,-3590.0897886695543,-824.3677344737252,0.0,-0.0010963694184938145,0.0
4487,2243.5,-3376405.863001824,-6034303.865584817,-944464.1751282766,6565.097753778476,-3586.5516477650963,-823.8139593566543,0.0,-0.0010963703708554624,0.0
4488,2244.0,-3373122.3249140894,-6036095.37199655,-944875.8051412669,6567.075528567795,-3583.0124825456824,-823.2599469729987,0.0,-0.0010963713232066128,0.0
4489,2244.5,-3369837.7989090667,-6037885.1083138585,-945287.1580294861,6569.051362965424,-3579.4722940385855,-822.7056974847225,0.0,-0.0010963722755472785,0.0
4490,2245.0,-3366552.28595722,-6039673.074025612,-945698.2336744629,6571.0252564356315,-3575.9310832713236,-822.1512110538486,0.0,-0.001096373227877468,0.0
4491,2245.5,-3363265.7870292803,-6041459.268621195,-946109.0319578069,6572.997208443229,-3572.388851271659,-821.5964878424594,0.0,-0.001096374180197193,0.0
4492,2246.0,-3359978.3030962464,-6043243.691590504,-946519.552761209,6574.967218453575,-3568.8455990675993,-821.0415280126963,0.0,-0.0010963751325064645,0.0
4493,2246.5,-3356689.8351293844,-6045026.342423951,-946929.795966441,6576.935285932568,-3565.3013276873958,-820.4863317267598,0.0,-0.0010963760848052922,0.0
4494,2247.0,-3353400.3841002267,-6046807.220612464,-947339.7614553561,6578.901410346655,-3561.7560381595436,-819.9308991469094,0.0,-0.0010963770370936857,0.0
4495,2247.5,-3350109.950980572,-6048586.325647481,-947749.4491098884,6580.865591162825,-3558.209731512782,-819.3752304354635,0.0,-0.0010963779893716581,0.0
4496,2248.0,-3346818.5367424856,-6050363.657020958,-948158.8588120533,6582.827827848611,-3554.6624087760933,-818.8193257547997,0.0,-0.001096378941639218,0.0
4497,2248.5,-3343526.1423582993,-6052139.214225365,-948567.9904439474,6584.788119872094,-3551.1140709787032,-818.2631852673542,0.0,-0.0010963798938963781,0.0
4498,2249.0,-3340232.7688006097,-6053912.996753686,-948976.8438877485,6586.746466701898,-3547.5647191500802,-817.7068091356222,0.0,-0.0010963808461431459,0.0
4499,2249.5,-3336938.417042279,-6055685.00409942,-949385.4190257158,6588.702867807188,-3544.014354319935,-817.1501975221577,0.0,-0.0010963817983795335,0.0
4500,2250.0,-3333643.088056435,-6057455.235756582,-949793.7157401897,6590.657322657681,-3540.4629775182216,-816.5933505895734,0.0,-0.0010963827506055514,0.0
4501,2250.5,-3330346.7828164697,-6059223.6912197,-950201.7339135918,6592.609830723633,-3536.910589775135,-816.036268500541,0.0,-0.0010963837028212112,0.0
4502,2251.0,-3327049.5022960403,-6060990.369983819,-950609.4734284255,6594.560391475849,-3533.3571921211133,-815.4789514177905,0.0,-0.0010963846550265228,0.0
4503,2251.5,-3323751.247469068,-6062755.2715445,-951016.9341672752,6596.509004385677,-3529.8027855868345,-814.9213995041108,0.0,-0.0010963856072214954,0.0
4504,2252.0,-3320452.019309738,-6064518.395397817,-951424.1160128069,6598.455668925011,-3526.2473712032192,-814.3636129223493,0.0,-0.0010963865594061403,0.0
4505,2252.5,-3317151.8187924996,-6066279.741040361,-951831.018847768,6600.40038456629,-3522.6909500014285,-813.8055918354117,0.0,-0.0010963875115804688,0.0
4506,2253.0,-3313850.646892065,-6068039.307969239,-952237.6425549872,6602.343150782499,-3519.1335230128643,-813.2473364062628,0.0,-0.0010963884637444918,0.0
4507,2253.5,-3310548.504583411,-6069797.095682072,-952643.9870173752,6604.283967047168,-3515.575091269169,-812.6888467979253,0.0,-0.001096389415898219,0.0
4508,2254.0,-3307245.3928417754,-6071553.103677001,-953050.0521179237,6606.222832834373,-3512.0156558022254,-812.1301231734807,0.0,-0.001096390368041661,0.0
4509,2254.5,-3303941.3126426605,-6073307.331452678,-953455.8377397064,6608.159747618735,-3508.4552176441557,-811.5711656960685,0.0,-0.0010963913201748289,0.0
4510,2255.0,-3300636.26496183,-6075059.778508275,-953861.3437658782,6610.0947108754235,-3504.893777827322,-811.011974528887,0.0,-0.001096392272297734,0.0
4511,2255.5,-3297330.2507753097,-6076810.4443434775,-954266.570079676,6612.02772208015,-3501.331337384326,-810.4525498351923,0.0,-0.0010963932244103841,0.0
4512,2256.0,-3294023.271059388,-6078559.32845849,-954671.5165644181,6613.958780709174,-3497.767897348009,-809.892891778299,0.0,-0.0010963941765127923,0.0
4513,2256.5,-3290715.326790614,-6080306.430354032,-955076.1831035046,6615.887886239301,-3494.20345875145,-809.3330005215801,0.0,-0.0010963951286049691,0.0
4514,2257.0,-3287406.418945799,-6082051.74953134,-955480.5695804172,6617.815038147884,-3490.638022627967,-808.7728762284662,0.0,-0.0010963960806869245,0.0
4515,2257.5,-3284096.5485020145,-6083795.285492167,-955884.6758787197,6619.740235912818,-3487.071590011117,-808.2125190624465,0.0,-0.001096397032758669,0.0
4516,2258.0,-3280785.7164365933,-6085537.037738783,-956288.501882057,6621.66347901255,-3483.5041619346953,-807.6519291870682,0.0,-0.0010963979848202133,0.0
4517,2258.5,-3277473.9237271287,-6087277.005773976,-956692.0474741566,6623.584766926068,-3479.935739432733,-807.0911067659363,0.0,-0.001096398936871569,0.0
4518,2259.0,-3274161.1713514742,-6089015.189101051,-957095.3125388273,6625.5040991329115,-3476.366323539501,-806.530051962714,0.0,-0.0010963998889127458,0.0
4519,2259.5,-3270847.460287743,-6090751.587223828,-957498.2969599599,6627.421475113163,-3472.7959152895064,-805.9687649411222,0.0,-0.0010964008409437532,0.0
4520,2260.0,-3267532.7915143077,-6092486.199646646,-957901.0006215271,6629.336894347453,-3469.224515717493,-805.40724586494,0.0,-0.001096401792964604,0.0
4521,2260.5,-3264217.166009802,-6094219.025874362,-958303.4234075835,6631.25035631696,-3465.652125858442,-804.8454948980043,0.0,-0.0010964027449753071,0.0
4522,2261.0,-3260900.5847531166,-6095950.065412351,-958705.5652022656,6633.161860503407,-3462.078746747571,-804.2835122042095,0.0,-0.0010964036969758747,0.0
4523,2261.5,-3257583.0487234024,-6097679.3177665025,-959107.425889792,6635.0714063890655,-3458.504379420334,-803.7212979475081,0.0,-0.0010964046489663182,0.0
4524,2262.0,-3254264.558900068,-6099406.782443228,-959509.0053544634,6636.978993456753,-3454.9290249124197,-803.1588522919101,0.0,-0.001096405600946644,0.0
4525,2262.5,-3250945.1162627814,-6101132.458949454,-959910.303480662,6638.884621189836,-3451.352684259754,-802.5961754014833,0.0,-0.0010964065529168677,0.0
4526,2263.0,-3247624.7217914676,-6102856.346792627,-960311.3201528528,6640.788289072227,-3447.775358498497,-802.033267440353,0.0,-0.0010964075048769959,0.0
4527,2263.5,-3244303.37646631,-6104578.445480711,-960712.0552555823,6642.689996588385,-3444.1970486650453,-801.4701285727025,0.0,-0.0010964084568270414,0.0
4528,2264.0,-3240981.0812677494,-6106298.754522187,-961112.5086734795,6644.589743223318,-3440.617755796029,-800.9067589627721,0.0,-0.001096409408767017,0.0
4529,2264.5,-3237657.837176483,-6108017.273426056,-961512.6802912555,6646.48752846258,-3437.0374809283135,-800.3431587748598,0.0,-0.0010964103606969286,0.0
4530,2265.0,-3234333.6451734668,-6109734.001701837,-961912.5699937032,6648.383351792274,-3433.456225098998,-799.7793281733212,0.0,-0.0010964113126167897,0.0
4531,2265.5,-3231008.5062399115,-6111448.938859569,-962312.1776656981,6650.27721269905,-3429.8739893454167,-799.2152673225692,0.0,-0.001096412264526611,0.0
4532,2266.0,-3227682.421357285,-6113162.084409808,-962711.5031921979,6652.169110670106,-3426.2907747051368,-798.6509763870739,0.0,-0.001096413216426402,0.0
4533,2266.5,-3224355.391507312,-6114873.437863629,-963110.5464582423,6654.059045193188,-3422.706582215959,-798.0864555313632,0.0,-0.0010964141683161741,0.0
4534,2267.0,-3221027.4176719724,-6116582.998732627,-963509.3073489537,6655.9470157565875,-3419.1214129159175,-797.5217049200218,0.0,-0.0010964151201959388,0.0
4535,2267.5,-3217698.5008335016,-6118290.766528916,-963907.7857495364,6657.833021849148,-3415.53526784328,-796.9567247176917,0.0,-0.0010964160720657048,0.0
4536,2268.0,-3214368.64197439,-6119996.740765127,-964305.9815452773,6659.71706296026,-3411.948148036546,-796.3915150890725,0.0,-0.0010964170239254841,0.0
4537,2268.5,-3211037.842077384,-6121700.920954416,-964703.8946215457,6661.599138579859,-3408.3600545344484,-795.8260761989205,0.0,-0.0010964179757752867,0.0
4538,2269.0,-3207706.1021254836,-6123403.306610451,-965101.5248637932,6663.479248198432,-3404.770988375951,-795.2604082120494,0.0,-0.0010964189276151254,0.0
4539,2269.5,-3204373.4231019444,-6125103.897247425,-965498.8721575538,6665.357391307015,-3401.180950600251,-794.6945112933296,0.0,-0.001096419879445008,0.0
4540,2270.0,-3201039.8059902755,-6126802.692380049,-965895.936388444,6667.233567397189,-3397.589942246776,-794.1283856076889,0.0,-0.0010964208312649471,0.0
4541,2270.5,-3197705.2517742403,-6128499.691523555,-966292.717442163,6669.107775961087,-3393.997964355186,-793.5620313201119,0.0,-0.0010964217830749527,0.0
4542,2271.0,-3194369.761437855,-6130194.894193691,-966689.2152044922,6670.980016491389,-3390.405017965372,-792.9954485956404,0.0,-0.0010964227348750357,0.0
4543,2271.5,-3191033.335965391,-6131888.299906731,-967085.4295612958,6672.850288481323,-3386.8111041174543,-792.4286375993726,0.0,-0.0010964236866652056,0.0
4544,2272.0,-3187695.9763413705,-6133579.908179464,-967481.3603985204,6674.718591424668,-3383.2162238517863,-791.8615984964638,0.0,-0.0010964246384454759,0.0
4545,2272.5,-3184357.6835505706,-6135269.718529202,-967877.0076021951,6676.58492481575,-3379.6203782089497,-791.2943314521261,0.0,-0.0010964255902158545,0.0
4546,2273.0,-3181018.45857802,-6136957.730473777,-968272.3710584322,6678.449288149444,-3376.023568229757,-790.7268366316285,0.0,-0.0010964265419763544,0.0
4547,2273.5,-3177678.3024089993,-6138643.943531542,-968667.4506534259,6680.311680921175,-3372.425794955251,-790.1591142002965,0.0,-0.0010964274937269834,0.0
4548,2274.0,-3174337.216029042,-6140328.357221369,-969062.2462734537,6682.172102626917,-3368.8270594267033,-789.5911643235123,0.0,-0.001096428445467755,0.0
4549,2274.5,-3170995.2004239326,-6142010.971062651,-969456.7578048755,6684.030552763193,-3365.227362685615,-789.0229871667149,0.0,-0.0010964293971986781,0.0
4550,2275.0,-3167652.256579708,-6143691.784575303,-969850.9851341341,6685.887030827074,-3361.626705773716,-788.4545828953995,0.0,-0.0010964303489197653,0.0
4551,2275.5,-3164308.385482655,-6145370.797279761,-970244.9281477549,6687.741536316184,-3358.0250897329647,-787.8859516751183,0.0,-0.0010964313006310267,0.0
4552,2276.0,-3160963.588119312,-6147048.008696983,-970638.5867323462,6689.594068728691,-3354.422515605549,-787.3170936714798,0.0,-0.001096432252332472,0.0
4553,2276.5,-3157617.8654764686,-6148723.418348444,-971031.9607745993,6691.444627563318,-3350.818984433884,-786.7480090501488,0.0,-0.001096433204024112,0.0
4554,2277.0,-3154271.218541164,-6150397.025756145,-971425.0501612881,6693.293212319335,-3347.214497260613,-786.1786979768466,0.0,-0.001096434155705958,0.0
4555,2277.5,-3150923.6483006873,-6152068.830442606,-971817.8547792695,6695.1398224965615,-3343.6090551286065,-785.6091606173511,0.0,-0.0010964351073780214,0.0
4556,2278.0,-3147575.155742578,-6153738.831930869,-972210.3745154834,6696.9844575953675,-3340.0026590809634,-785.0393971374962,0.0,-0.0010964360590403125,0.0
4557,2278.5,-3144225.7418546253,-6155407.029744498,-972602.6092569524,6698.827117116673,-3336.395310161009,-784.4694077031721,0.0,-0.0010964370106928414,0.0
4558,2279.0,-3140875.407624867,-6157073.42340758,-972994.5588907823,6700.667800561949,-3332.787009412296,-783.8991924803256,0.0,-0.001096437962335618,0.0
4559,2279.5,-3137524.15404159,-6158738.01244472,-973386.2233041618,6702.506507433212,-3329.1777578786023,-783.3287516349592,0.0,-0.0010964389139686574,0.0
4560,2280.0,-3134171.9820933305,-6160400.796381049,-973777.6023843627,6704.343237233035,-3325.567556603934,-782.7580853331318,0.0,-0.001096439865591964,0.0
4561,2280.5,-3130818.8927688724,-6162061.774742218,-974168.6960187398,6706.177989464538,-3321.956406632522,-782.1871937409584,0.0,-0.0010964408172055536,0.0
4562,2281.0,-3127464.8870572485,-6163720.947054401,-974559.5040947311,6708.010763631391,-3318.344309008823,-781.6160770246099,0.0,-0.001096441768809436,0.0
4563,2281.5,-3124109.965947739,-6165378.312844294,-974950.0264998574,6709.841559237814,-3314.73126477752,-781.0447353503135,0.0,-0.0010964427204036209,0.0
4564,2282.0,-3120754.1304298714,-6167033.871639116,-975340.2631217231,6711.67037578858,-3311.117274983521,-780.4731688843522,0.0,-0.001096443671988118,0.0
4565,2282.5,-3117397.3814934213,-6168687.622966608,-975730.2138480154,6713.49721278901,-3307.502340671958,-779.9013777930647,0.0,-0.0010964446235629402,0.0
4566,2283.0,-3114039.720128411,-6170339.566355034,-976119.8785665048,6715.322069744977,-3303.8864628881884,-779.329362242846,0.0,-0.0010964455751280987,0.0
4567,2283.5,-3110681.1473251097,-6171989.70133318,-976509.2571650451,6717.1449461629045,-3300.2696426777948,-778.7571224001466,0.0,-0.0010964465266836009,0.0
4568,2284.0,-3107321.664074033,-6173638.0274303565,-976898.3495315734,6718.965841549767,-3296.6518810865828,-778.184658431473,0.0,-0.0010964474782294616,0.0
4569,2284.5,-3103961.271365943,-6175284.544176395,-977287.1555541097,6720.784755413089,-3293.033179160582,-777.6119705033875,0.0,-0.0010964484297656897,0.0
4570,2285.0,-3100599.970191847,-6176929.251101652,-977675.6751207579,6722.601687260948,-3289.413537946047,-777.0390587825078,0.0,-0.0010964493812922955,0.0
4571,2285.5,-3097237.7615429987,-6178572.147737007,-978063.9081197048,6724.41663660197,-3285.792958489454,-776.4659234355075,0.0,-0.0010964503328092902,0.0
4572,2286.0,-3093874.646410897,-6180213.233613861,-978451.8544392207,6726.229602945333,-3282.1714418375036,-775.8925646291158,0.0,-0.0010964512843166855,0.0
4573,2286.5,-3090510.625787286,-6181852.50826414,-978839.5139676593,6728.040585800767,-3278.548989037118,-775.3189825301174,0.0,-0.0010964522358144916,0.0
4574,2287.0,-3087145.7006641547,-6183489.971220294,-979226.8865934577,6729.849584678554,-3274.9256011354437,-774.7451773053525,0.0,-0.0010964531873027174,0.0
4575,2287.5,-3083779.8720337367,-6185125.622015296,-979613.9722051364,6731.656599089524,-3271.301279179848,-774.171149121717,0.0,-0.0010964541387813776,0.0
4576,2288.0,-3080413.1408885093,-6186759.460182642,-980000.7706912996,6733.461628545063,-3267.6760242179203,-773.5968981461621,0.0,-0.0010964550902504806,0.0
4577,2288.5,-3077045.508221195,-6188391.485256352,-980387.2819406346,6735.264672557106,-3264.0498372974725,-773.0224245456942,0.0,-0.0010964560417100373,0.0
4578,2289.0,-3073676.975024759,-6190021.696770973,-980773.5058419126,6737.065730638139,-3260.422719466538,-772.4477284873755,0.0,-0.001096456993160058,0.0
4579,2289.5,-3070307.54229241,-6191650.094261572,-981159.4422839882,6738.864802301202,-3256.794671773371,-771.872810138323,0.0,-0.0010964579446005552,0.0
4580,2290.0,-3066937.211017601,-6193276.677263742,-981545.0911557997,6740.661887059884,-3253.165695266447,-771.2976696657093,0.0,-0.0010964588960315391,0.0
4581,2290.5,-3063565.9821940274,-6194901.445313603,-981930.4523463688,6742.456984428329,-3249.5357909944614,-770.7223072367624,0.0,-0.0010964598474530198,0.0
4582,2291.0,-3060193.8568156264,-6196524.397947794,-982315.525744801,6744.25009392123,-3245.9049600063313,-770.1467230187649,0.0,-0.001096460798865008,0.0
4583,2291.5,-3056820.8358765785,-6198145.534703483,-982700.3112402854,6746.041215053834,-3242.273203351193,-769.570917179055,0.0,-0.0010964617502675156,0.0
4584,2292.0,-3053446.9203713057,-6199764.85511836,-983084.8087220949,6747.83034734194,-3238.6405220784027,-768.9948898850258,0.0,-0.0010964627016605522,0.0
4585,2292.5,-3050072.1112944726,-6201382.358730642,-983469.018079586,6749.617490301898,-3235.006917237537,-768.4186413041256,0.0,-0.0010964636530441305,0.0
4586,2293.0,-3046696.4096409846,-6202998.045079069,-983852.939202199,6751.402643450612,-3231.3723898783915,-767.8421716038574,0.0,-0.0010964646044182595,0.0
4587,2293.5,-3043319.8164059888,-6204611.913702908,-984236.5719794581,6753.185806305537,-3227.7369410509805,-767.2654809517795,0.0,-0.0010964655557829507,0.0
